baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	ENSG	GeneName	Function
2610.1994320427434	-0.2523891956275329	0.08718977113896588	-2.894711069091658	0.0037950767234057516	0.0261939322982786	ENSG00000129951	PLPPR3	protein-coding
1046.4369182681162	0.31119589284202775	0.10752660357070977	2.8941292899425073	0.003802115719575687	0.026230894012201085	ENSG00000117620	SLC35A3	protein-coding
8056.653843004018	0.156352160593609	0.054036725585394824	2.8934425411570137	0.0038104400190594745	0.026276686417400837	ENSG00000141756	FKBP10	protein-coding
1252.1910801506706	0.2322137012218749	0.08026736809213002	2.893002558092381	0.0038157818933529696	0.026301880679049806	ENSG00000285967	NIPBL-DT	ncRNA
16993.298855636895	0.10945874174173703	0.03784482491480077	2.8923040861771487	0.003824276081198424	0.026348771690804535	ENSG00000073712	FERMT2	protein-coding
450.77298567826847	0.41907070503694716	0.14490338718136989	2.8920697658531114	0.003827129520793623	0.02635677439209684	ENSG00000290682	NA	NA
946.5680258398518	0.32357586042016373	0.11191344298803402	2.8913046706530245	0.0038364599555686233	0.026409356247391963	ENSG00000188785	ZNF548	protein-coding
2005.398699926277	-0.22557996533527552	0.07803488043185422	-2.890758133886916	0.0038431376917520805	0.02640960322873833	ENSG00000065665	SEC61A2	protein-coding
766.568651769376	-0.2939136501900808	0.10165936266163007	-2.8911616450750626	0.0038382064621405925	0.02640960322873833	ENSG00000139173	TMEM117	protein-coding
5257.622838972736	0.1631441596825412	0.0564366839066911	2.890746734026287	0.0038432770907401333	0.02640960322873833	ENSG00000146083	RNF44	protein-coding
1588.8225069491712	-0.2607797154697463	0.09020792990506293	-2.8908735157119487	0.003841727046209454	0.02640960322873833	ENSG00000198743	SLC5A3	protein-coding
101.71440002230293	-0.94606074758852	0.3273004195624189	-2.890496592865193	0.003846337006141062	0.026418976138300472	ENSG00000082196	C1QTNF3	protein-coding
2115.3028932338566	-0.18570544830690264	0.06426472849921382	-2.8896947461495066	0.003856160725625671	0.026474778221153242	ENSG00000105135	ILVBL	protein-coding
2292.3313429880086	0.2649668686161755	0.09174332913951073	2.8881322609652638	0.003875368818201548	0.026594931916274763	ENSG00000113594	LIFR	protein-coding
2228.4273018379895	-0.1770011956963195	0.061303860980317024	-2.887276475997975	0.0038859260357050813	0.026655638830565282	ENSG00000163541	SUCLG1	protein-coding
610.1228580965909	-0.38090206366641055	0.13193911588344065	-2.88695328232237	0.003889919840163449	0.02667129017168407	ENSG00000152377	SPOCK1	protein-coding
1470.8275238751178	-0.21860323601950088	0.07572779719301607	-2.8866974099658793	0.00389308437821753	0.026681244365980062	ENSG00000180667	YOD1	protein-coding
5499.240268871596	-0.17953923799508922	0.06221675822434564	-2.8857054452707707	0.003905374761683339	0.026753706260995186	ENSG00000108604	SMARCD2	protein-coding
4348.6361439828925	0.14895452711431284	0.05162560020955823	2.8852841712188875	0.003910604975363241	0.026777760134597175	ENSG00000214736	TOMM6	protein-coding
3771.500466907173	0.24321235371461866	0.08430354914264376	2.8849598408140222	0.003914635944988985	0.026793584688505453	ENSG00000187231	SESTD1	protein-coding
2722.191154348316	-0.18463070250092836	0.06400113682480746	-2.884803484136921	0.003916580585904355	0.02679512181256831	ENSG00000116983	HPCAL4	protein-coding
10105.148360773706	0.11856288506779722	0.04112444697249853	2.883026856192977	0.0039387385877503065	0.02693488574186755	ENSG00000147416	ATP6V1B2	protein-coding
282.77307334963683	-0.5163094829072028	0.17918631527027495	-2.8814113518012214	0.003958985827265381	0.027061466089135632	ENSG00000118557	PMFBP1	protein-coding
1778.0958361475207	-0.20937650687464388	0.07268920660759708	-2.8804346153471565	0.003971273139254201	0.02713354954530787	ENSG00000164076	CAMKV	protein-coding
141.97486141915292	-0.6394796676000789	0.2221769157220489	-2.8782453186994923	0.003998940305783259	0.02731060591121947	ENSG00000138131	LOXL4	protein-coding
1686.4966717667728	0.21201748426210323	0.07369210593134708	2.877071859767756	0.004013841786802751	0.02740036255688574	ENSG00000198087	CD2AP	protein-coding
3336.4665815197072	0.2200731306544505	0.07651407196341842	2.8762438726260453	0.0040243865171346324	0.027460277417712214	ENSG00000085449	WDFY1	protein-coding
4562.492036500702	0.12666202636154536	0.04403941442629222	2.876106052080614	0.004026144153425003	0.027460277417712214	ENSG00000130826	DKC1	protein-coding
1294.121623333478	0.21169680977016642	0.07361993917094196	2.8755363309743656	0.004033417248523699	0.027497844156456095	ENSG00000127838	PNKD	protein-coding
390.59195110447195	-0.4491995941670768	0.15628476893572432	-2.8742378238523063	0.004050038661787592	0.027587014548896855	ENSG00000116117	PARD3B	protein-coding
11768.754808965794	-0.10765880581025106	0.03745618117319521	-2.874260067048559	0.004049753417317681	0.027587014548896855	ENSG00000182718	ANXA2	protein-coding
2356.2069269009057	0.31903342483197605	0.11103991379986243	2.8731418632672905	0.004064115754647544	0.027670802109221782	ENSG00000111358	GTF2H3	protein-coding
2757.9046333109045	-0.19359004263475474	0.06742123560186332	-2.8713511537810574	0.004087212155415218	0.02781589819006477	ENSG00000175274	TP53I11	protein-coding
853.6587236633405	0.40403293859425954	0.14073222009918643	2.8709341635447934	0.004092607526740042	0.027840454170985313	ENSG00000276416	UNC79	protein-coding
1315.2231633415954	-0.22312825914443213	0.07772645545446959	-2.8706861497773515	0.004095819602706472	0.027850143068948677	ENSG00000149600	COMMD7	protein-coding
1111.0260089236463	-0.2747971845849059	0.09575406605552667	-2.869822618556524	0.004107021227183913	0.027914125949856455	ENSG00000197302	KRBOX5	protein-coding
543.3959644042693	0.30681651316355657	0.10692735160695181	2.869392242046413	0.004112614394505529	0.027939950735982173	ENSG00000248008	NRAV	ncRNA
113.6441425861771	0.9473307792510907	0.3301832299881359	2.869106281639834	0.004116334553364532	0.02795303385889829	ENSG00000213801	ZNF321P	pseudo
2820.6388831283693	-0.1510405231177348	0.05266347509754799	-2.8680318349285545	0.004130339714229186	0.02803591811253257	ENSG00000176049	JAKMIP2	protein-coding
3659.8602055332103	-0.19979607853509304	0.0696694214472831	-2.8677728964101297	0.004133721376318245	0.02804665139385262	ENSG00000011454	RABGAP1	protein-coding
135.46855039959564	-0.6716978029222421	0.23434350476674418	-2.866295797661737	0.004153059944782794	0.02816559330423438	ENSG00000128242	GAL3ST1	protein-coding
6318.666926393	-0.19169370941050504	0.06690759756107045	-2.8650514500320394	0.004169414936144334	0.028264206212035	ENSG00000137710	RDX	protein-coding
713.8087563468724	-0.30266239123042604	0.10569689171964552	-2.86349377267611	0.00418997050091328	0.028391196373739484	ENSG00000159713	TPPP3	protein-coding
960.4960655312136	-0.3215575857013524	0.1123231260131683	-2.862790567844901	0.004199280280990132	0.028441907920549684	ENSG00000135835	KIAA1614	protein-coding
3226.1929031290492	-0.1687412370495793	0.05897620023216238	-2.8611751246320054	0.004220738358672676	0.028570794067275807	ENSG00000074219	TEAD2	protein-coding
157.15294184399968	-0.6595609188761402	0.23052848767272044	-2.8610820533925243	0.004221977657136276	0.028570794067275807	ENSG00000135116	HRK	protein-coding
2119.254341125738	0.18924590692450927	0.06614931440422421	2.8608899219736172	0.0042245370443466865	0.028575700424156615	ENSG00000152147	GEMIN6	protein-coding
5149.323483944291	0.14115111332295627	0.049346954528536616	2.860381449504258	0.004231317210002149	0.028600640447388206	ENSG00000166963	MAP1A	protein-coding
514.0321785259139	-0.3520716339064261	0.12309333898752474	-2.860200534020024	0.004233731985600026	0.028600640447388206	ENSG00000183763	TRAIP	protein-coding
197.13931581786943	-0.6186338945299938	0.21628517125822236	-2.860269573411523	0.0042328103325239615	0.028600640447388206	ENSG00000204860	NA	NA
2829.3661104722564	-0.1800821619437808	0.06298120673321873	-2.8592999608055853	0.004245771024566768	0.028669536636628135	ENSG00000089169	RPH3A	protein-coding
1220.8249869573394	0.23180444016793345	0.0811399384376945	2.856847621913477	0.004278711924449955	0.02887945162871811	ENSG00000158769	F11R	protein-coding
1101.6390876714936	0.31233082813640417	0.10937122094869808	2.8556948110043208	0.004294276926266083	0.02897195580657126	ENSG00000151532	VTI1A	protein-coding
2307.69561974301	-0.17269276963131433	0.06050643762620798	-2.8541222456057067	0.004315592151312864	0.02910315780655922	ENSG00000100347	SAMM50	protein-coding
1046.7422321973859	-0.29852948355648123	0.10460825526168623	-2.853785132059463	0.004320174000449488	0.029121449839464356	ENSG00000172336	POP7	protein-coding
1936.755456970726	-0.19597078513567529	0.06867464842954087	-2.853611771114319	0.004322531937343225	0.02912474157436538	ENSG00000005471	ABCB4	protein-coding
3236.115777911288	0.14822648028577157	0.05196427261738625	2.852469068068468	0.00433810341749297	0.029217023362605055	ENSG00000100983	GSS	protein-coding
288.8667996423473	-0.4901906755099441	0.17195800525161534	-2.8506417877590455	0.004363109258326861	0.029372738127145998	ENSG00000129422	MTUS1	protein-coding
2802.8735703176244	0.21326527717634305	0.07481804418071286	2.8504524478243463	0.004365707781357396	0.029377535990490505	ENSG00000139324	TMTC3	protein-coding
2435.400729086863	0.2306056127794354	0.08091877123261601	2.8498407633565863	0.004374112199153709	0.02938332032704462	ENSG00000176973	FAM89B	protein-coding
577.0496543998526	0.3186513594620748	0.11180081420619799	2.8501702937008617	0.004369582700029181	0.02938332032704462	ENSG00000254858	MPV17L2	protein-coding
311.52386814180255	0.49260736683348516	0.1728393685362546	2.8500877491354433	0.004370716901966163	0.02938332032704462	ENSG00000255154	HTD2	protein-coding
302.3733811616618	0.549454232702998	0.19279948033929728	2.849874033560897	0.004373654696556393	0.02938332032704462	ENSG00000259623	NA	NA
2023.5342705153346	0.24225735681663346	0.08504604469830167	2.8485434881308622	0.004391985046003544	0.029490665106311726	ENSG00000102302	FGD1	protein-coding
3087.2988346366665	0.1761547580372264	0.06187145001388703	2.8471089330812274	0.004411826278154197	0.029611128720847084	ENSG00000074755	ZZEF1	protein-coding
1805.5400813573942	-0.19694435045843406	0.06919469038156541	-2.8462350127214853	0.004423953194369143	0.029679734221310296	ENSG00000169967	MAP3K2	protein-coding
2940.463114406815	0.20983289621364584	0.07374987520429714	2.845196627551983	0.004438401566682558	0.029763848302101114	ENSG00000004700	RECQL	protein-coding
865.5206483563975	-0.35045095923847136	0.12319019601824618	-2.844795856859946	0.004443989426245535	0.029788497109317105	ENSG00000110723	EXPH5	protein-coding
412.22651246433526	0.4232654667821179	0.14882712434132542	2.844007560150029	0.004454999083784291	0.029840790543600552	ENSG00000142871	CCN1	protein-coding
4515.289658241801	-0.19173866798257652	0.06741953638784909	-2.843963015105118	0.004455621954321151	0.029840790543600552	ENSG00000166012	TAF1D	protein-coding
239.50815138054338	-0.4840245253038104	0.17021286122425472	-2.843642494594519	0.004460106099552095	0.029857985740791806	ENSG00000234286	NA	NA
3331.9848340279327	-0.16481230790839765	0.05797258493598745	-2.842935295888241	0.004470014417548698	0.029911462455572864	ENSG00000160613	PCSK7	protein-coding
1154.731503218169	-0.244817168047148	0.08614480388662837	-2.841926117439907	0.004484188209867518	0.029993423758401118	ENSG00000101460	MAP1LC3A	protein-coding
397.84597866233435	0.4265940829437642	0.15011623851210365	2.841758407831199	0.004486547613518848	0.02999632563235906	ENSG00000135838	NPL	protein-coding
38.806955645031124	-1.2206925038363219	0.42964327754786624	-2.8411767799632925	0.004494738896555161	0.030038199283799354	ENSG00000101883	RHOXF1	protein-coding
2681.7613914042417	-0.21998060570916594	0.07743463069533411	-2.8408556189113594	0.004499267732187907	0.030055571497437056	ENSG00000157538	VPS26C	protein-coding
1765.0023601970606	0.21296039502465056	0.0749863867427485	2.8399874200532103	0.004511531294509168	0.030124575441861905	ENSG00000177628	GBA1	protein-coding
75.57822861414483	-0.8866381142658183	0.3122711488938516	-2.839321267451473	0.004520961417678522	0.0301746088108809	ENSG00000254815	LMNTD2-AS1	ncRNA
7152.860540753095	-0.11064205601537694	0.03897807877013465	-2.838571307422978	0.004531599292307987	0.03023265686320078	ENSG00000010256	UQCRC1	protein-coding
18592.544927309624	0.12697366764620666	0.044744130685863893	2.837772590502506	0.0045429536932806444	0.03029543349055046	ENSG00000146731	CCT6A	protein-coding
939.8316035388804	-0.3870093891565014	0.13642753826819176	-2.8367395180561803	0.00455767786680695	0.03038061866029896	ENSG00000167971	CASKIN1	protein-coding
1683.985396645383	-0.18998839922613142	0.06698103289068379	-2.8364507238370225	0.00456180171651319	0.030395101428504052	ENSG00000120925	RNF170	protein-coding
648.3338778415427	-0.2759397245643498	0.09731646916889862	-2.8354884524780664	0.004575566916338547	0.03047378427649504	ENSG00000188859	FAM78B	protein-coding
738.4390277260804	0.33617659218313073	0.11861645699063027	2.8341479817567468	0.0045948049286161415	0.030588833836744555	ENSG00000168468	ATF6B	protein-coding
264.45431838939646	-0.5767741936743487	0.2035731511965579	-2.8332527658200393	0.004607693551008884	0.030661533591463647	ENSG00000180336	MEIOC	protein-coding
980.6853311505703	0.2296869069027584	0.08108076332093744	2.83281628705938	0.004613989498083838	0.030690319556426145	ENSG00000105053	VRK3	protein-coding
36626.46026790202	0.11196180892935338	0.03952678473054287	2.832555435323304	0.004617755847689719	0.03070226231127206	ENSG00000162244	RPL29	protein-coding
4627.101696121679	-0.1416518730100275	0.05002299002717242	-2.8317354267124455	0.004629613812931753	0.030767970980311792	ENSG00000114054	PCCB	protein-coding
560.4741924915529	-0.4280490628793163	0.1511711906356467	-2.8315518392059342	0.00463227240651195	0.03077251153460262	ENSG00000136014	USP44	protein-coding
5489.961422128641	0.15175123320655462	0.05359676605559812	2.83135055292584	0.004635188890844411	0.030778760674157815	ENSG00000132912	DCTN4	protein-coding
3099.1995759407205	0.1400261734110008	0.049478062789138015	2.830065801237087	0.0046538431683768285	0.030889462665945562	ENSG00000144118	RALB	protein-coding
3289.950263617052	0.14681507200283112	0.05189336219574857	2.8291686217791288	0.004666910273425169	0.030963001805543983	ENSG00000154582	ELOC	protein-coding
4345.698969599028	0.13701583809608583	0.048438157859415396	2.828675658842231	0.004674104238372698	0.030997529087002935	ENSG00000197771	MCMBP	protein-coding
27483.91371411817	0.15631614230039398	0.05526515399295861	2.828475648874703	0.004677025909472897	0.031003706220327144	ENSG00000132475	H3-3B	protein-coding
4392.904387689527	0.14799099773062657	0.05233225473414782	2.8279117435782783	0.0046852721324260665	0.031018771474259778	ENSG00000074319	TSG101	protein-coding
1531.6183498703524	-0.23073404213558338	0.08158980790393462	-2.827976288499833	0.00468432759842224	0.031018771474259778	ENSG00000169071	ROR2	protein-coding
234.77006437257376	-0.5265242791991657	0.1861786268688076	-2.828059740553279	0.004683106637779663	0.031018771474259778	ENSG00000240583	AQP1	protein-coding
5376.71258784619	0.1469643062210067	0.051997433633000065	2.82637614883624	0.004707794544986063	0.031141411219444963	ENSG00000067715	SYT1	protein-coding
1523.762042647153	-0.2240462548038089	0.07926907421256268	-2.8264018096517862	0.004707417376599286	0.031141411219444963	ENSG00000156273	BACH1	protein-coding
5121.588397993657	-0.2006274889160073	0.07100817991714475	-2.8254137643030375	0.004721959654401702	0.03122185377600582	ENSG00000099864	PALM	protein-coding
3839.8891919359407	0.16535974760771552	0.0585380416677943	2.824825410903539	0.004730638479766105	0.031265967856510986	ENSG00000100296	THOC5	protein-coding
4936.000430354076	0.12908665203913763	0.04570716848767252	2.8242102127580497	0.004739728732637349	0.03131276259415802	ENSG00000156970	BUB1B	protein-coding
1399.8982025643754	0.21135027096244458	0.0748665542462086	2.823026558259796	0.004757263061783394	0.0314152793456811	ENSG00000103381	CPPED1	protein-coding
37.18984857754173	2.450165785013804	0.8684730168927763	2.8212342091870735	0.00478392619939863	0.03157796709077621	ENSG00000273711	NA	NA
